label,fp,dd,untainting,Explor SAT,Explor UNSAT,Explor other,Explor total,Explor time,CF SAT,CF UNSAT,CF other,CF total,CF time,Mem SAT,Mem UNSAT,Mem other,Mem total,Mem time,Insec SAT,Insec UNSAT,Insec other,Insec total,Insec time,Model total,Model time,Enum total,Enum time,enum_limit_reached,Total SAT,Total UNSAT,Total other,Total total,Total time,average query size, max query size,done checks,spared checks,paths,conditions,forks,unresolved_fork,resolved_forks,discarded,min_transient_dj,dba_instructions,x86instructions,addresses,merged,refused,aborted,wall time,MAX_DEPTH,MAX_PATH,TIMEOUT,store,canonical,mem_type,solver,bopt,transient_paths_pht,transient_paths_stl,pht_status,pht_dynamic,stl_status,max_spec_depth,violations,max_depth_reached,max_paths_reached,syscalls,solver_timeout_reached,enum_limit_reached,timeout_reached,interrupted,out_of_memory,exit_code,
spectrev1_masking_case_11gcc,1,1,1,33,1,0,34,0.545516,0,1,0,1,0.005599,0,1,0,1,0.004422,0,2,0,2,0.010021,0,0.000000,0,0.000000,0,33,3,0,36,0.555537,1577.250000,1697,2,60,2,4,4,0,0,3,0,304,93,80,0,0,0,0.682543,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_11ker,1,1,1,31,1,0,32,0.403672,0,1,0,1,0.004946,0,1,0,1,0.004360,0,2,0,2,0.009306,0,0.000000,0,0.000000,0,31,3,0,34,0.412978,1749.205882,1888,2,89,2,4,4,0,0,3,0,335,95,85,0,0,0,0.538522,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_11sub,1,1,1,2,0,0,2,0.008940,0,0,0,0,0.000000,0,1,0,1,0.005289,0,1,0,1,0.005289,0,0.000000,0,0.000000,0,2,1,0,3,0.014229,915.666667,1406,1,71,2,3,3,0,0,2,0,293,83,76,0,0,0,0.031736,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_12,1,1,1,2,0,0,2,0.023070,0,0,0,0,0.000000,0,1,0,1,0.004372,0,1,0,1,0.004372,0,0.000000,0,0.000000,0,2,1,0,3,0.027442,1048.000000,1383,1,43,2,1,1,0,0,0,0,242,65,58,0,0,0,0.044369,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_13,1,1,1,2,0,0,2,0.009083,0,0,0,0,0.000000,0,1,0,1,0.004562,0,1,0,1,0.004562,0,0.000000,0,0.000000,0,2,1,0,3,0.013645,808.666667,1025,1,42,2,3,3,0,0,2,0,218,62,52,0,0,0,0.028597,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_14,1,1,1,2,0,0,2,0.010602,0,0,0,0,0.000000,0,1,0,1,0.005605,0,1,0,1,0.005605,0,0.000000,0,0.000000,0,2,1,0,3,0.016207,868.000000,1185,1,43,2,1,1,0,0,0,0,228,62,55,0,0,0,0.037289,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_1,1,1,1,2,0,0,2,0.008098,0,0,0,0,0.000000,0,2,0,2,0.009531,0,2,0,2,0.009531,0,0.000000,0,0.000000,0,2,2,0,4,0.017629,820.750000,977,2,51,4,1,1,1,0,0,0,300,82,43,0,0,0,0.041472,0,0,inf,relational,1,row-map,boolector,0,2,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_2,1,1,1,2,0,0,2,0.009167,0,0,0,0,0.000000,0,2,0,2,0.008845,0,2,0,2,0.008845,0,0.000000,0,0.000000,0,2,2,0,4,0.018012,895.750000,1127,2,77,4,1,1,1,0,0,0,392,116,60,0,0,0,0.041421,0,0,inf,relational,1,row-map,boolector,0,2,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_3,1,1,1,2,0,0,2,0.007898,0,0,0,0,0.000000,0,2,0,2,0.012013,0,2,0,2,0.012013,0,0.000000,0,0.000000,0,2,2,0,4,0.019911,895.750000,1127,2,77,4,1,1,1,0,0,0,392,116,60,0,0,0,0.045453,0,0,inf,relational,1,row-map,boolector,0,2,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_4,1,1,1,2,0,0,2,0.009490,0,0,0,0,0.000000,0,2,0,2,0.010627,0,2,0,2,0.010627,0,0.000000,0,0.000000,0,2,2,0,4,0.020117,950.750000,1201,2,59,4,1,1,1,0,0,0,372,98,52,0,0,0,0.043905,0,0,inf,relational,1,row-map,boolector,0,2,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_5,1,1,1,215,165,0,380,20.505538,0,0,0,0,0.000000,0,187,0,187,8.923087,0,187,0,187,8.923087,0,0.000000,0,0.000000,0,215,352,0,567,29.428626,8389.765432,18322,187,6285,241,190,190,190,0,330,0,24838,6303,56,0,0,0,51.209747,0,0,inf,relational,1,row-map,boolector,0,224,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_6,1,1,1,2,0,0,2,0.007915,0,0,0,0,0.000000,0,2,0,2,0.009189,0,2,0,2,0.009189,0,0.000000,0,0.000000,0,2,2,0,4,0.017105,1042.250000,1210,2,61,4,1,1,1,0,0,0,374,102,62,0,0,0,0.037976,0,0,inf,relational,1,row-map,boolector,0,2,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_7,1,1,1,8,2,0,10,0.048351,0,0,0,0,0.000000,0,2,0,2,0.008769,0,2,0,2,0.008769,0,0.000000,0,0.000000,0,8,4,0,12,0.057120,1053.750000,1389,2,145,12,5,5,5,0,4,0,666,195,58,0,0,0,0.103390,0,0,inf,relational,1,row-map,boolector,0,9,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_8,1,1,1,2,0,0,2,0.008025,0,0,0,0,0.000000,0,2,0,2,0.008572,0,2,0,2,0.008572,0,0.000000,0,0.000000,0,2,2,0,4,0.016597,836.750000,1012,2,75,4,1,1,1,0,0,0,460,130,49,0,0,0,0.038212,0,0,inf,relational,1,row-map,boolector,0,2,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_9,1,1,1,1,1,0,2,0.005868,0,0,0,0,0.000000,0,1,0,1,0.007657,0,1,0,1,0.007657,0,0.000000,0,0.000000,0,1,2,0,3,0.013525,614.666667,820,1,29,2,1,1,1,0,2,0,173,48,40,0,0,0,0.025745,0,0,inf,relational,1,row-map,boolector,0,1,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_10,1,1,1,10,0,0,10,0.061873,0,2,0,2,0.008012,0,0,0,0,0.000000,0,2,0,2,0.008012,0,0.000000,0,0.000000,0,10,2,0,12,0.069885,1030.333333,1107,2,95,10,3,3,3,0,0,0,482,137,46,0,0,0,0.110475,0,0,inf,relational,1,row-map,boolector,0,7,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_11gcc,1,1,1,325,55,0,380,31.370262,0,55,0,55,0.569133,0,2,0,2,0.008413,0,57,0,57,0.577546,0,0.000000,0,0.000000,0,325,112,0,437,31.947809,3743.016018,6059,57,1062,89,86,86,86,0,170,0,5378,1909,90,0,0,0,34.793241,0,0,inf,relational,1,row-map,boolector,0,87,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_11ker,1,1,1,244,23,0,267,22.676251,0,23,0,23,0.243053,0,2,0,2,0.007548,0,25,0,25,0.250601,0,0.000000,0,0.000000,0,244,48,0,292,22.926852,5440.982877,9628,25,1206,51,48,48,48,0,94,0,3729,1128,85,0,0,0,25.562405,0,0,inf,relational,1,row-map,boolector,0,49,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_11sub,1,1,1,440,32,0,472,47.310430,0,98,0,98,2.266408,0,4,0,4,0.012657,0,102,0,102,2.279065,0,0.000000,0,0.000000,0,440,134,0,574,49.589494,6613.412892,10365,102,4146,398,263,263,263,0,392,0,18917,5359,84,0,0,0,56.542214,0,0,inf,relational,1,row-map,boolector,0,396,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_12,1,1,1,2,0,0,2,0.022763,0,0,0,0,0.000000,0,2,0,2,0.008481,0,2,0,2,0.008481,0,0.000000,0,0.000000,0,2,2,0,4,0.031244,1130.250000,1386,2,63,4,1,1,1,0,0,0,384,103,58,0,0,0,0.052963,0,0,inf,relational,1,row-map,boolector,0,2,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_13,1,1,1,2,0,0,2,0.007722,0,0,0,0,0.000000,0,2,0,2,0.008355,0,2,0,2,0.008355,0,0.000000,0,0.000000,0,2,2,0,4,0.016077,861.250000,1028,2,59,8,5,5,1,4,8,0,368,106,52,0,0,0,0.034705,0,0,inf,relational,1,row-map,boolector,0,6,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_14,1,1,1,2,0,0,2,0.007479,0,0,0,0,0.000000,0,2,0,2,0.008117,0,2,0,2,0.008117,0,0.000000,0,0.000000,0,2,2,0,4,0.015596,945.750000,1188,2,62,4,1,1,1,0,0,0,374,102,55,0,0,0,0.035204,0,0,inf,relational,1,row-map,boolector,0,2,0,ExplicitSmarter,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_1,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.003931,0,1,0,1,0.003931,0,0.000000,0,0.000000,0,0,1,0,1,0.003931,967.000000,967,1,36,2,1,1,1,0,0,0,186,51,43,0,0,0,0.013314,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_2,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.003981,0,1,0,1,0.003981,0,0.000000,0,0.000000,0,0,1,0,1,0.003981,1117.000000,1117,1,49,2,1,1,1,0,0,0,232,68,60,0,0,0,0.014027,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_3,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.003963,0,1,0,1,0.003963,0,0.000000,0,0.000000,0,0,1,0,1,0.003963,1117.000000,1117,1,49,2,1,1,1,0,0,0,232,68,60,0,0,0,0.014153,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_4,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.004144,0,1,0,1,0.004144,0,0.000000,0,0.000000,0,0,1,0,1,0.004144,1191.000000,1191,1,40,2,1,1,1,0,0,0,230,60,52,0,0,0,0.014582,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_5,1,1,1,17,1,0,18,1.404392,0,0,0,0,0.000000,0,23,0,23,1.203395,0,23,0,23,1.203395,0,0.000000,0,0.000000,0,17,24,0,41,2.607787,10710.658537,18522,23,783,26,25,25,25,0,0,0,3060,772,56,0,0,0,5.167179,0,0,inf,relational,1,row-map,boolector,0,26,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_6,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.004727,0,1,0,1,0.004727,0,0.000000,0,0.000000,0,0,1,0,1,0.004727,1200.000000,1200,1,43,2,1,1,1,0,0,0,258,70,62,0,0,0,0.015877,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_7,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.004311,0,1,0,1,0.004311,0,0.000000,0,0.000000,0,0,1,0,1,0.004311,1009.000000,1009,1,69,4,3,3,3,0,0,0,326,92,58,0,0,0,0.016136,0,0,inf,relational,1,row-map,boolector,0,4,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_8,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.004262,0,1,0,1,0.004262,0,0.000000,0,0.000000,0,0,1,0,1,0.004262,996.000000,996,1,48,2,1,1,1,0,0,0,266,75,49,0,0,0,0.014825,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_9,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.004020,0,1,0,1,0.004020,0,0.000000,0,0.000000,0,0,1,0,1,0.004020,813.000000,813,1,29,2,1,1,1,0,0,0,173,48,40,0,0,0,0.012405,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_10,1,1,1,0,0,0,0,0.000000,0,1,0,1,0.003966,0,0,0,0,0.000000,0,1,0,1,0.003966,0,0.000000,0,0.000000,0,0,1,0,1,0.003966,1079.000000,1079,1,48,3,2,2,2,0,0,0,218,62,46,0,0,0,0.013639,0,0,inf,relational,1,row-map,boolector,0,3,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_11gcc,1,1,1,14,0,0,14,0.310486,0,31,0,31,0.379061,0,1,0,1,0.004090,0,32,0,32,0.383151,0,0.000000,0,0.000000,0,14,32,0,46,0.693638,3737.217391,5078,32,613,50,49,49,49,0,0,0,3078,1090,90,0,0,0,1.001433,0,0,inf,relational,1,row-map,boolector,0,50,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_11ker,1,1,1,10,0,0,10,0.207439,0,13,0,13,0.146168,0,1,0,1,0.004045,0,14,0,14,0.150213,0,0.000000,0,0.000000,0,10,14,0,24,0.357652,6510.083333,9021,14,694,29,28,28,28,0,0,0,2148,651,85,0,0,0,0.684057,0,0,inf,relational,1,row-map,boolector,0,29,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_11sub,1,1,1,5,0,0,5,0.107820,0,22,0,22,0.316811,0,2,0,2,0.008296,0,24,0,24,0.325106,0,0.000000,0,0.000000,0,5,24,0,29,0.432926,5544.551724,9261,24,861,48,47,47,47,0,0,0,3858,1136,84,0,0,0,0.787066,0,0,inf,relational,1,row-map,boolector,0,48,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_12,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.004235,0,1,0,1,0.004235,0,0.000000,0,0.000000,0,0,1,0,1,0.004235,1376.000000,1376,1,43,2,1,1,1,0,0,0,244,66,58,0,0,0,0.015190,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_13,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.002989,0,1,0,1,0.002989,0,0.000000,0,0.000000,0,0,1,0,1,0.002989,1018.000000,1018,1,42,4,3,3,1,2,0,0,224,65,52,0,0,0,0.015834,0,0,inf,relational,1,row-map,boolector,0,4,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev1_masking_case_14,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.004158,0,1,0,1,0.004158,0,0.000000,0,0.000000,0,0,1,0,1,0.004158,1178.000000,1178,1,43,2,1,1,1,0,0,0,230,63,55,0,0,0,0.014104,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure

