label,fp,dd,untainting,Explor SAT,Explor UNSAT,Explor other,Explor total,Explor time,CF SAT,CF UNSAT,CF other,CF total,CF time,Mem SAT,Mem UNSAT,Mem other,Mem total,Mem time,Insec SAT,Insec UNSAT,Insec other,Insec total,Insec time,Model total,Model time,Enum total,Enum time,enum_limit_reached,Total SAT,Total UNSAT,Total other,Total total,Total time,average query size, max query size,done checks,spared checks,paths,conditions,forks,unresolved_fork,resolved_forks,discarded,min_transient_dj,dba_instructions,x86instructions,addresses,merged,refused,aborted,wall time,MAX_DEPTH,MAX_PATH,TIMEOUT,store,canonical,mem_type,solver,bopt,transient_paths_pht,transient_paths_stl,pht_status,pht_dynamic,stl_status,max_spec_depth,violations,max_depth_reached,max_paths_reached,syscalls,solver_timeout_reached,enum_limit_reached,timeout_reached,interrupted,out_of_memory,exit_code,
spectrev1_case_11sub,1,1,1,1741,25,0,1766,3564.019156,4,0,0,4,0.073409,3,0,0,3,0.066846,7,0,0,7,0.140255,0,0.000000,0,0.000000,0,1748,25,0,1773,3564.159411,8960.631698,16096,134,1319,84,70,70,70,0,120,0,5012,1403,70,0,0,0,3600.001937,0,0,inf,relational,1,row-map,boolector,0,84,0,ExplicitSmarter,Full,NoSTL,200,3,0,0,0,0,0,1,0,0,Insecure
spectrev1_case_12,1,1,1,2,0,0,2,0.022340,0,0,0,0,0.000000,1,0,0,1,0.030733,1,0,0,1,0.030733,0,0.000000,0,0.000000,0,3,0,0,3,0.053073,1004.666667,1262,2,56,4,1,1,1,0,0,0,324,87,50,0,0,0,0.070712,0,0,inf,relational,1,row-map,boolector,0,2,0,ExplicitSmarter,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_13,1,1,1,2,0,0,2,0.007889,0,0,0,0,0.000000,1,0,0,1,0.016795,1,0,0,1,0.016795,0,0.000000,0,0.000000,0,3,0,0,3,0.024684,739.333333,894,2,46,8,5,5,1,4,8,0,246,78,40,0,0,0,0.038670,0,0,inf,relational,1,row-map,boolector,0,6,0,ExplicitSmarter,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_14,1,1,1,2,0,0,2,0.007779,0,0,0,0,0.000000,1,0,0,1,0.017965,1,0,0,1,0.017965,0,0.000000,0,0.000000,0,3,0,0,3,0.025744,902.000000,1130,2,55,4,1,1,1,0,0,0,320,89,49,0,0,0,0.041661,0,0,inf,relational,1,row-map,boolector,0,2,0,ExplicitSmarter,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_1,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,1,0,0,1,0.013703,1,0,0,1,0.013703,0,0.000000,0,0.000000,0,1,0,0,1,0.013703,836.000000,836,1,28,2,1,1,1,0,0,0,122,36,31,0,0,0,0.021467,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_2,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,1,0,0,1,0.013836,1,0,0,1,0.013836,0,0.000000,0,0.000000,0,1,0,0,1,0.013836,983.000000,983,1,41,2,1,1,1,0,0,0,180,52,47,0,0,0,0.022839,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_3,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,1,0,0,1,0.013752,1,0,0,1,0.013752,0,0.000000,0,0.000000,0,1,0,0,1,0.013752,983.000000,983,1,41,2,1,1,1,0,0,0,180,52,47,0,0,0,0.023229,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_4,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,1,0,0,1,0.013533,1,0,0,1,0.013533,0,0.000000,0,0.000000,0,1,0,0,1,0.013533,1029.000000,1029,1,29,2,1,1,1,0,0,0,158,41,36,0,0,0,0.022302,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_5,1,1,1,31,2,0,33,0.939860,0,0,0,0,0.000000,1,0,0,1,0.021036,1,0,0,1,0.021036,0,0.000000,0,0.000000,0,32,2,0,34,0.960896,14117.029412,19503,29,786,32,31,31,31,0,0,0,2356,589,42,0,0,0,1.948226,0,0,inf,relational,1,row-map,boolector,0,32,0,Haunted,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_6,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,1,0,0,1,0.017021,1,0,0,1,0.017021,0,0.000000,0,0.000000,0,1,0,0,1,0.017021,1080.000000,1080,1,38,2,1,1,1,0,0,0,228,62,54,0,0,0,0.027111,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_7,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,1,0,0,1,0.016864,1,0,0,1,0.016864,0,0.000000,0,0.000000,0,1,0,0,1,0.016864,892.000000,892,1,64,4,3,3,3,0,0,0,298,85,51,0,0,0,0.028663,0,0,inf,relational,1,row-map,boolector,0,4,0,Haunted,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_8,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,1,0,0,1,0.013477,1,0,0,1,0.013477,0,0.000000,0,0.000000,0,1,0,0,1,0.013477,838.000000,838,1,35,2,1,1,1,0,0,0,166,49,35,0,0,0,0.022151,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_9,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,1,0,0,1,0.012092,1,0,0,1,0.012092,0,0.000000,0,0.000000,0,1,0,0,1,0.012092,665.000000,665,1,18,2,1,1,1,0,0,0,102,30,26,0,0,0,0.019315,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_10,1,1,1,0,0,0,0,0.000000,1,0,0,1,0.014489,0,0,0,0,0.000000,1,0,0,1,0.014489,0,0.000000,0,0.000000,0,1,0,0,1,0.014489,948.000000,948,1,38,3,2,2,2,0,0,0,139,44,34,0,0,0,0.023133,0,0,inf,relational,1,row-map,boolector,0,3,0,Haunted,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_11gcc,1,1,1,18,0,0,18,0.789734,25,0,0,25,0.835049,2,0,0,2,0.034211,27,0,0,27,0.869260,0,0.000000,0,0.000000,0,45,0,0,45,1.658994,2882.911111,5184,63,639,50,49,49,49,0,0,0,2678,943,77,0,0,0,1.913454,0,0,inf,relational,1,row-map,boolector,0,50,0,Haunted,Full,NoSTL,200,4,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_11ker,1,1,1,15,0,0,15,0.673707,24,0,0,24,0.792229,1,0,0,1,0.014010,25,0,0,25,0.806239,0,0.000000,0,0.000000,0,40,0,0,40,1.479946,4730.825000,10158,27,687,29,28,28,28,0,0,0,1899,561,72,0,0,0,1.872655,0,0,inf,relational,1,row-map,boolector,0,29,0,Haunted,Full,NoSTL,200,2,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_11sub,1,1,1,4,0,0,4,0.089586,24,0,0,24,0.796096,2,0,0,2,0.034572,26,0,0,26,0.830668,0,0.000000,0,0.000000,0,30,0,0,30,0.920254,2604.000000,9852,88,904,48,47,47,47,0,0,0,3398,956,70,0,0,0,1.147204,0,0,inf,relational,1,row-map,boolector,0,48,0,Haunted,Full,NoSTL,200,3,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_12,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,1,0,0,1,0.031348,1,0,0,1,0.031348,0,0.000000,0,0.000000,0,1,0,0,1,0.031348,1255.000000,1255,1,39,2,1,1,1,0,0,0,214,58,50,0,0,0,0.045057,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_13,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,1,0,0,1,0.015690,1,0,0,1,0.015690,0,0.000000,0,0.000000,0,1,0,0,1,0.015690,887.000000,887,1,34,4,3,3,1,2,0,0,160,50,40,0,0,0,0.024344,0,0,inf,relational,1,row-map,boolector,0,4,0,Haunted,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev1_case_14,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,1,0,0,1,0.016977,1,0,0,1,0.016977,0,0.000000,0,0.000000,0,1,0,0,1,0.016977,1123.000000,1123,1,39,2,1,1,1,0,0,0,204,57,49,0,0,0,0.026663,0,0,inf,relational,1,row-map,boolector,0,2,0,Haunted,Full,NoSTL,200,1,0,0,0,0,0,0,0,0,Insecure
